,dataset,package,algorithm,nvertices,nedges,nthreads,Nodes.in.largest.WCC,Edges.in.largest.WCC,Nodes.in.largest.SCC,Edges.in.largest.SCC,Average.clustering.coefficient,Number.of.triangles,Fraction.of.closed.triangles,Diameter..longest.shortest.path.,X90.percentile.effective.diameter,runtime
1874,parsed-kron-20_0.6_0.1_0.0-1.csv,Galois,PageRank,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,4.133
1875,parsed-kron-20_0.6_0.1_0.0-1.csv,GAP,PageRank,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,3.342562
1876,parsed-kron-20_0.6_0.1_0.0-1.csv,GraphBIG,PageRank,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,135.8674
1877,parsed-kron-20_0.6_0.1_0.0-1.csv,GraphMat,PageRank,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,22.63632
1878,parsed-kron-20_0.6_0.1_0.0-1.csv,PowerGraph,PageRank,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,67.159375
1879,parsed-kron-20_0.6_0.1_0.0-1.csv,Galois,SSSP,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.5708
1880,parsed-kron-20_0.6_0.1_0.0-1.csv,GAP,SSSP,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.223518
1881,parsed-kron-20_0.6_0.1_0.0-1.csv,GraphBIG,SSSP,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.710350639888
1882,parsed-kron-20_0.6_0.1_0.0-1.csv,GraphMat,SSSP,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.2350524
1883,parsed-kron-20_0.6_0.1_0.0-1.csv,PowerGraph,SSSP,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,3.365625
1884,parsed-kron-20_0.6_0.1_0.0-1.csv,GAP,TC,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,15.03759
1885,parsed-kron-20_0.6_0.1_0.0-1.csv,GraphBIG,TC,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,118.0102
1886,parsed-kron-20_0.6_0.1_0.0-1.csv,GraphMat,TC,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,45.45457
1887,parsed-kron-20_0.6_0.1_0.0-1.csv,PowerGraph,TC,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,47.0601
1888,parsed-kron-20_0.7_0.0_0.0-1.csv,Galois,BFS,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.406
1889,parsed-kron-20_0.7_0.0_0.0-1.csv,GAP,BFS,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.033982
1890,parsed-kron-20_0.7_0.0_0.0-1.csv,Graph500,BFS,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.000458995765625
1891,parsed-kron-20_0.7_0.0_0.0-1.csv,GraphBIG,BFS,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.457365859666
1892,parsed-kron-20_0.7_0.0_0.0-1.csv,GraphMat,BFS,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.272872
1893,parsed-kron-20_0.7_0.0_0.0-1.csv,Galois,PageRank,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,4.1158
1894,parsed-kron-20_0.7_0.0_0.0-1.csv,GAP,PageRank,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,3.012102
1895,parsed-kron-20_0.7_0.0_0.0-1.csv,GraphBIG,PageRank,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,146.7718
1896,parsed-kron-20_0.7_0.0_0.0-1.csv,GraphMat,PageRank,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,22.61948
1897,parsed-kron-20_0.7_0.0_0.0-1.csv,PowerGraph,PageRank,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,67.1375
1898,parsed-kron-20_0.7_0.0_0.0-1.csv,Galois,SSSP,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.5572
1899,parsed-kron-20_0.7_0.0_0.0-1.csv,GAP,SSSP,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.225396
1900,parsed-kron-20_0.7_0.0_0.0-1.csv,GraphBIG,SSSP,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.601690059888
1901,parsed-kron-20_0.7_0.0_0.0-1.csv,GraphMat,SSSP,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.2354052
1902,parsed-kron-20_0.7_0.0_0.0-1.csv,PowerGraph,SSSP,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,3.365625
1903,parsed-kron-20_0.7_0.0_0.0-1.csv,GAP,TC,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,14.06506
1904,parsed-kron-20_0.7_0.0_0.0-1.csv,GraphBIG,TC,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,116.7124
1905,parsed-kron-20_0.7_0.0_0.0-1.csv,GraphMat,TC,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,41.77679
1906,parsed-kron-20_0.7_0.0_0.0-1.csv,PowerGraph,TC,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,46.29816
1907,parsed-kron-20_0.7_0.0_0.1-1.csv,Galois,BFS,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.401
1908,parsed-kron-20_0.7_0.0_0.1-1.csv,GAP,BFS,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.06911
1909,parsed-kron-20_0.7_0.0_0.1-1.csv,Graph500,BFS,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.0009986233125
1910,parsed-kron-20_0.7_0.0_0.1-1.csv,GraphBIG,BFS,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.4760395735628
1911,parsed-kron-20_0.7_0.0_0.1-1.csv,GraphMat,BFS,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.2714692
1912,parsed-kron-20_0.7_0.0_0.1-1.csv,Galois,PageRank,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,4.107
1913,parsed-kron-20_0.7_0.0_0.1-1.csv,GAP,PageRank,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,2.791462
1914,parsed-kron-20_0.7_0.0_0.1-1.csv,GraphBIG,PageRank,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,149.0656
1915,parsed-kron-20_0.7_0.0_0.1-1.csv,GraphMat,PageRank,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,24.8613
1916,parsed-kron-20_0.7_0.0_0.1-1.csv,PowerGraph,PageRank,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,65.921875
1917,parsed-kron-20_0.7_0.0_0.1-1.csv,Galois,SSSP,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.5544
1918,parsed-kron-20_0.7_0.0_0.1-1.csv,GAP,SSSP,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.267306
1919,parsed-kron-20_0.7_0.0_0.1-1.csv,GraphBIG,SSSP,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.640674050512
1920,parsed-kron-20_0.7_0.0_0.1-1.csv,GraphMat,SSSP,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.2761852
1921,parsed-kron-20_0.7_0.0_0.1-1.csv,PowerGraph,SSSP,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,3.346875
1922,parsed-kron-20_0.7_0.0_0.1-1.csv,GAP,TC,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,14.09007
1923,parsed-kron-20_0.7_0.0_0.1-1.csv,GraphBIG,TC,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,118.845
1924,parsed-kron-20_0.7_0.0_0.1-1.csv,GraphMat,TC,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,42.81568
1925,parsed-kron-20_0.7_0.0_0.1-1.csv,PowerGraph,TC,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,47.74106
1926,parsed-kron-20_0.8_0.0_0.0-1.csv,Galois,BFS,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.401
1927,parsed-kron-20_0.8_0.0_0.0-1.csv,GAP,BFS,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.032244
1928,parsed-kron-20_0.8_0.0_0.0-1.csv,Graph500,BFS,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.000366263015625
1929,parsed-kron-20_0.8_0.0_0.0-1.csv,GraphBIG,BFS,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.4790616212468
1930,parsed-kron-20_0.8_0.0_0.0-1.csv,GraphMat,BFS,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.2712938
1931,parsed-kron-20_0.8_0.0_0.0-1.csv,Galois,PageRank,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,4.1592
1932,parsed-kron-20_0.8_0.0_0.0-1.csv,GAP,PageRank,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,3.564882
1933,parsed-kron-20_0.8_0.0_0.0-1.csv,GraphBIG,PageRank,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,151.5306
1934,parsed-kron-20_0.8_0.0_0.0-1.csv,GraphMat,PageRank,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,23.8074
1935,parsed-kron-20_0.8_0.0_0.0-1.csv,PowerGraph,PageRank,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,66.865625
1936,parsed-kron-20_0.8_0.0_0.0-1.csv,Galois,SSSP,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.5514
1937,parsed-kron-20_0.8_0.0_0.0-1.csv,GAP,SSSP,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.2237
1938,parsed-kron-20_0.8_0.0_0.0-1.csv,GraphBIG,SSSP,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.620491132204
1939,parsed-kron-20_0.8_0.0_0.0-1.csv,GraphMat,SSSP,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.2336572
1940,parsed-kron-20_0.8_0.0_0.0-1.csv,PowerGraph,SSSP,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,3.44375
1941,parsed-kron-20_0.8_0.0_0.0-1.csv,GAP,TC,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,14.09244
1942,parsed-kron-20_0.8_0.0_0.0-1.csv,GraphBIG,TC,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,117.9658
1943,parsed-kron-20_0.8_0.0_0.0-1.csv,GraphMat,TC,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,44.76422
1944,parsed-kron-20_0.8_0.0_0.0-1.csv,PowerGraph,TC,1048576,16777216,1,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,45.9699
1945,parsed-kron-20_0.1_0.0_0.0-2.csv,Galois,BFS,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.327
1946,parsed-kron-20_0.1_0.0_0.0-2.csv,GAP,BFS,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.035298
1947,parsed-kron-20_0.1_0.0_0.0-2.csv,Graph500,BFS,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.0232405625625
1948,parsed-kron-20_0.1_0.0_0.0-2.csv,GraphBIG,BFS,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.983603012218
1949,parsed-kron-20_0.1_0.0_0.0-2.csv,GraphMat,BFS,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.153919
1950,parsed-kron-20_0.1_0.0_0.0-2.csv,Galois,PageRank,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,4.1014
1951,parsed-kron-20_0.1_0.0_0.0-2.csv,GAP,PageRank,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,2.089466
1952,parsed-kron-20_0.1_0.0_0.0-2.csv,GraphBIG,PageRank,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,179.5456
1953,parsed-kron-20_0.1_0.0_0.0-2.csv,GraphMat,PageRank,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,12.39602
1954,parsed-kron-20_0.1_0.0_0.0-2.csv,PowerGraph,PageRank,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,64.903125
1955,parsed-kron-20_0.1_0.0_0.0-2.csv,Galois,SSSP,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.425
1956,parsed-kron-20_0.1_0.0_0.0-2.csv,GAP,SSSP,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.216774
1957,parsed-kron-20_0.1_0.0_0.0-2.csv,GraphBIG,SSSP,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.849681325
1958,parsed-kron-20_0.1_0.0_0.0-2.csv,GraphMat,SSSP,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.1433576
1959,parsed-kron-20_0.1_0.0_0.0-2.csv,PowerGraph,SSSP,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,3.29375
1960,parsed-kron-20_0.1_0.0_0.0-2.csv,GAP,TC,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,7.75283
1961,parsed-kron-20_0.1_0.0_0.0-2.csv,GraphBIG,TC,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,106.1958
1962,parsed-kron-20_0.1_0.0_0.0-2.csv,GraphMat,TC,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,25.3753653846154
1963,parsed-kron-20_0.1_0.0_0.0-2.csv,PowerGraph,TC,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,46.16026
1964,parsed-kron-20_0.1_0.0_0.1-2.csv,Graph500,BFS,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.0229581430625
1965,parsed-kron-20_0.1_0.0_0.1-2.csv,GraphBIG,BFS,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,4.6271
1966,parsed-kron-20_0.1_0.0_0.1-2.csv,GraphBIG,SSSP,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,3.41594
1967,parsed-kron-20_0.1_0.0_0.1-2.csv,GAP,TC,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,7.57501
1968,parsed-kron-20_0.1_0.0_0.1-2.csv,GraphMat,TC,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,24.714
1969,parsed-kron-20_0.1_0.0_0.2-2.csv,Galois,BFS,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.311
1970,parsed-kron-20_0.1_0.0_0.2-2.csv,GAP,BFS,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.030418
1971,parsed-kron-20_0.1_0.0_0.2-2.csv,Graph500,BFS,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.02355197175
1972,parsed-kron-20_0.1_0.0_0.2-2.csv,GraphBIG,BFS,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,1.049284440018
1973,parsed-kron-20_0.1_0.0_0.2-2.csv,GraphMat,BFS,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.172033
1974,parsed-kron-20_0.1_0.0_0.2-2.csv,Galois,PageRank,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,4.1432
1975,parsed-kron-20_0.1_0.0_0.2-2.csv,GAP,PageRank,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,2.054528
1976,parsed-kron-20_0.1_0.0_0.2-2.csv,GraphBIG,PageRank,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,197.8584
1977,parsed-kron-20_0.1_0.0_0.2-2.csv,GraphMat,PageRank,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,12.4701
1978,parsed-kron-20_0.1_0.0_0.2-2.csv,PowerGraph,PageRank,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,64.2125
1979,parsed-kron-20_0.1_0.0_0.2-2.csv,Galois,SSSP,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.4296
1980,parsed-kron-20_0.1_0.0_0.2-2.csv,GAP,SSSP,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.2379
1981,parsed-kron-20_0.1_0.0_0.2-2.csv,GraphBIG,SSSP,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.807655002
1982,parsed-kron-20_0.1_0.0_0.2-2.csv,GraphMat,SSSP,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.1598342
1983,parsed-kron-20_0.1_0.0_0.2-2.csv,PowerGraph,SSSP,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,3.36875
1984,parsed-kron-20_0.1_0.0_0.2-2.csv,GAP,TC,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,8.46032
1985,parsed-kron-20_0.1_0.0_0.2-2.csv,GraphBIG,TC,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,92.74734
1986,parsed-kron-20_0.1_0.0_0.2-2.csv,GraphMat,TC,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,25.2414115384615
1987,parsed-kron-20_0.1_0.0_0.2-2.csv,PowerGraph,TC,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,46.16146
1988,parsed-kron-20_0.1_0.0_0.3-2.csv,Galois,BFS,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.312
1989,parsed-kron-20_0.1_0.0_0.3-2.csv,GAP,BFS,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.032946
1990,parsed-kron-20_0.1_0.0_0.3-2.csv,Graph500,BFS,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.029469741125
1991,parsed-kron-20_0.1_0.0_0.3-2.csv,GraphBIG,BFS,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,1.037096440038
1992,parsed-kron-20_0.1_0.0_0.3-2.csv,GraphMat,BFS,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.162617
1993,parsed-kron-20_0.1_0.0_0.3-2.csv,Galois,PageRank,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,4.1356
1994,parsed-kron-20_0.1_0.0_0.3-2.csv,GAP,PageRank,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,1.992324
1995,parsed-kron-20_0.1_0.0_0.3-2.csv,GraphBIG,PageRank,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,187.5758
1996,parsed-kron-20_0.1_0.0_0.3-2.csv,GraphMat,PageRank,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,12.33904
1997,parsed-kron-20_0.1_0.0_0.3-2.csv,PowerGraph,PageRank,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,66.115625
1998,parsed-kron-20_0.1_0.0_0.3-2.csv,Galois,SSSP,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.4138
1999,parsed-kron-20_0.1_0.0_0.3-2.csv,GAP,SSSP,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.215924
2000,parsed-kron-20_0.1_0.0_0.3-2.csv,GraphBIG,SSSP,1048576,16777216,2,645269 (0.999),15699496 (1.000),645269 (0.999),15699496 (1.000),0.0957,423625371,0.01322,7,3.6,0.8181909464
