package,algorithm,nvertices,nedges,nthreads,Nodes.in.largest.WCC,Edges.in.largest.WCC,Nodes.in.largest.SCC,Edges.in.largest.SCC,Average.clustering.coefficient,Number.of.triangles,Fraction.of.closed.triangles,Diameter..longest.shortest.path.,X90.percentile.effective.diameter,runtime
GAP,TC,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,7.44867
GraphBIG,TC,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,92.97854
GraphMat,TC,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,25.93262
PowerGraph,TC,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,46.99122
GAP,TC,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,7.48657
GraphBIG,TC,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,92.5393
GraphMat,TC,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,27.42008
PowerGraph,TC,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,47.546
GAP,TC,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,7.5978
GraphBIG,TC,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,93.96064
GraphMat,TC,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,26.04261
PowerGraph,TC,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,45.63194
GAP,TC,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,7.79511
GraphBIG,TC,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,95.25498
GraphMat,TC,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,25.03867
PowerGraph,TC,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,46.06878
GAP,TC,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,7.36284
GraphBIG,TC,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,92.82444
GraphMat,TC,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,25.42713
PowerGraph,TC,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,47.0565
GAP,TC,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,7.25402
GraphBIG,TC,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,94.18884
GraphMat,TC,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,27.558
PowerGraph,TC,1048576,16777216,2,645269,15699496,645269,15699496,0.0957,423625371,0.01322,7,3.6,48.25486
