dataset,package,algorithm,nvertices,nedges,nthreads,Nodes.in.largest.WCC,Edges.in.largest.WCC,Nodes.in.largest.SCC,Edges.in.largest.SCC,Average.clustering.coefficient,Number.of.triangles,Fraction.of.closed.triangles,Diameter..longest.shortest.path.,X90.percentile.effective.diameter,runtime
parsed-kron-20_0.4_0.0_0.1-1.csv,GraphBIG,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,117.3378
parsed-kron-20_0.4_0.0_0.1-1.csv,GraphMat,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,41.97653846
parsed-kron-20_0.4_0.0_0.1-1.csv,PowerGraph,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,46.57916
parsed-kron-20_0.4_0.0_0.2-1.csv,GAP,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,14.04452
parsed-kron-20_0.4_0.0_0.2-1.csv,GraphBIG,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,119.839
parsed-kron-20_0.4_0.0_0.2-1.csv,GraphMat,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,43.52120769
parsed-kron-20_0.4_0.0_0.2-1.csv,PowerGraph,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,47.09712
parsed-kron-20_0.4_0.0_0.3-1.csv,GAP,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,14.04763
parsed-kron-20_0.4_0.0_0.3-1.csv,GraphBIG,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,120.9068
parsed-kron-20_0.4_0.0_0.3-1.csv,GraphMat,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,42.47777308
parsed-kron-20_0.4_0.0_0.3-1.csv,PowerGraph,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,45.7077
parsed-kron-20_0.4_0.0_0.4-1.csv,GAP,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,14.08039
parsed-kron-20_0.4_0.0_0.4-1.csv,GraphBIG,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,119.0406
parsed-kron-20_0.4_0.0_0.4-1.csv,GraphMat,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,42.5261
parsed-kron-20_0.4_0.0_0.4-1.csv,PowerGraph,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,46.72738
parsed-kron-20_0.4_0.1_0.0-1.csv,GAP,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,14.12214
parsed-kron-20_0.4_0.1_0.0-1.csv,GraphBIG,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,120.217
parsed-kron-20_0.4_0.1_0.0-1.csv,GraphMat,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,43.36765
parsed-kron-20_0.4_0.1_0.0-1.csv,PowerGraph,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,47.00336
parsed-kron-20_0.4_0.1_0.1-1.csv,GAP,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,14.61589
parsed-kron-20_0.4_0.1_0.1-1.csv,GraphBIG,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,121.7474
parsed-kron-20_0.4_0.1_0.1-1.csv,GraphMat,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,42.33934
parsed-kron-20_0.4_0.1_0.1-1.csv,PowerGraph,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,47.0173
parsed-kron-20_0.4_0.1_0.2-1.csv,GAP,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,14.08054
parsed-kron-20_0.4_0.1_0.2-1.csv,GraphBIG,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,116.8118
parsed-kron-20_0.4_0.1_0.2-1.csv,GraphMat,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,45.25498
parsed-kron-20_0.4_0.1_0.2-1.csv,PowerGraph,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,46.0565
parsed-kron-20_0.5_0.0_0.0-1.csv,GAP,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,14.09321
parsed-kron-20_0.5_0.0_0.0-1.csv,GraphBIG,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,117.598
parsed-kron-20_0.5_0.0_0.0-1.csv,GraphMat,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,44.57234
parsed-kron-20_0.5_0.0_0.0-1.csv,PowerGraph,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,46.76536
parsed-kron-20_0.5_0.0_0.1-1.csv,GAP,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,14.07313
parsed-kron-20_0.5_0.0_0.1-1.csv,GraphBIG,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,119.2874
parsed-kron-20_0.5_0.0_0.1-1.csv,GraphMat,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,43.58543
parsed-kron-20_0.5_0.0_0.1-1.csv,PowerGraph,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,45.97724
parsed-kron-20_0.5_0.0_0.2-1.csv,GAP,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,14.11072
parsed-kron-20_0.5_0.0_0.2-1.csv,GraphBIG,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,118.7736
parsed-kron-20_0.5_0.0_0.2-1.csv,GraphMat,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,44.02934
parsed-kron-20_0.5_0.0_0.2-1.csv,PowerGraph,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,46.17018
parsed-kron-20_0.5_0.0_0.3-1.csv,GAP,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,14.10661
parsed-kron-20_0.5_0.0_0.3-1.csv,GraphBIG,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,117.3896
parsed-kron-20_0.5_0.0_0.3-1.csv,GraphMat,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,43.02405
parsed-kron-20_0.5_0.0_0.3-1.csv,PowerGraph,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,45.77962
parsed-kron-20_0.5_0.1_0.0-1.csv,GAP,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,14.11025
parsed-kron-20_0.5_0.1_0.0-1.csv,GraphBIG,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,118.8246
parsed-kron-20_0.5_0.1_0.0-1.csv,GraphMat,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,43.40009
parsed-kron-20_0.5_0.1_0.0-1.csv,PowerGraph,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,46.15796
parsed-kron-20_0.5_0.1_0.1-1.csv,GAP,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,14.11919
parsed-kron-20_0.5_0.1_0.1-1.csv,GraphBIG,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,118.4686
parsed-kron-20_0.5_0.1_0.1-1.csv,GraphMat,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,43.34905
parsed-kron-20_0.5_0.1_0.1-1.csv,PowerGraph,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,49.40702
parsed-kron-20_0.6_0.0_0.0-1.csv,GAP,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,14.08017
parsed-kron-20_0.6_0.0_0.0-1.csv,GraphBIG,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,117.6182
parsed-kron-20_0.6_0.0_0.0-1.csv,GraphMat,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,42.24293
parsed-kron-20_0.6_0.0_0.0-1.csv,PowerGraph,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,46.40176
parsed-kron-20_0.6_0.0_0.1-1.csv,GAP,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,14.10639
parsed-kron-20_0.6_0.0_0.1-1.csv,GraphBIG,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,119.0892
parsed-kron-20_0.6_0.0_0.1-1.csv,GraphMat,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,43.35717
parsed-kron-20_0.6_0.0_0.1-1.csv,PowerGraph,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,46.98038
parsed-kron-20_0.6_0.0_0.2-1.csv,GAP,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,14.12796
parsed-kron-20_0.6_0.0_0.2-1.csv,GraphBIG,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,117.9118
parsed-kron-20_0.6_0.0_0.2-1.csv,GraphMat,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,43.23666
parsed-kron-20_0.6_0.0_0.2-1.csv,PowerGraph,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,47.39994
parsed-kron-20_0.6_0.1_0.0-1.csv,GAP,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,15.03759
parsed-kron-20_0.6_0.1_0.0-1.csv,GraphBIG,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,118.0102
parsed-kron-20_0.6_0.1_0.0-1.csv,GraphMat,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,45.45457
parsed-kron-20_0.6_0.1_0.0-1.csv,PowerGraph,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,47.0601
parsed-kron-20_0.7_0.0_0.0-1.csv,GAP,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,14.06506
parsed-kron-20_0.7_0.0_0.0-1.csv,GraphBIG,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,116.7124
parsed-kron-20_0.7_0.0_0.0-1.csv,GraphMat,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,41.77679
parsed-kron-20_0.7_0.0_0.0-1.csv,PowerGraph,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,46.29816
parsed-kron-20_0.7_0.0_0.1-1.csv,GAP,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,14.09007
parsed-kron-20_0.7_0.0_0.1-1.csv,GraphBIG,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,118.845
parsed-kron-20_0.7_0.0_0.1-1.csv,GraphMat,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,42.81568
parsed-kron-20_0.7_0.0_0.1-1.csv,PowerGraph,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,47.74106
parsed-kron-20_0.8_0.0_0.0-1.csv,GAP,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,14.09244
parsed-kron-20_0.8_0.0_0.0-1.csv,GraphBIG,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,117.9658
parsed-kron-20_0.8_0.0_0.0-1.csv,GraphMat,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,44.76422
parsed-kron-20_0.8_0.0_0.0-1.csv,PowerGraph,TC,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,45.9699
parsed-kron-20_0.1_0.0_0.0-2.csv,GAP,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,7.75283
parsed-kron-20_0.1_0.0_0.0-2.csv,GraphBIG,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,106.1958
parsed-kron-20_0.1_0.0_0.0-2.csv,GraphMat,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,25.37536538
parsed-kron-20_0.1_0.0_0.0-2.csv,PowerGraph,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,46.16026
parsed-kron-20_0.1_0.0_0.1-2.csv,GAP,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,7.57501
parsed-kron-20_0.1_0.0_0.1-2.csv,GraphMat,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,24.714
parsed-kron-20_0.1_0.0_0.2-2.csv,GAP,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,8.46032
parsed-kron-20_0.1_0.0_0.2-2.csv,GraphBIG,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,92.74734
parsed-kron-20_0.1_0.0_0.2-2.csv,GraphMat,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,25.24141154
parsed-kron-20_0.1_0.0_0.2-2.csv,PowerGraph,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,46.16146
parsed-kron-20_0.1_0.0_0.3-2.csv,GAP,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,7.78948
parsed-kron-20_0.1_0.0_0.3-2.csv,GraphBIG,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,93.83536
parsed-kron-20_0.1_0.0_0.3-2.csv,GraphMat,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,25.73527692
parsed-kron-20_0.1_0.0_0.3-2.csv,PowerGraph,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,47.98362
parsed-kron-20_0.1_0.0_0.4-2.csv,GAP,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,7.67445
parsed-kron-20_0.1_0.0_0.4-2.csv,GraphBIG,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,91.11676
parsed-kron-20_0.1_0.0_0.4-2.csv,GraphMat,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,25.72767308
parsed-kron-20_0.1_0.0_0.4-2.csv,PowerGraph,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,45.46982
parsed-kron-20_0.1_0.0_0.5-2.csv,GAP,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,8.07867
parsed-kron-20_0.1_0.0_0.5-2.csv,GraphMat,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,26.27922857
parsed-kron-20_0.1_0.0_0.6-2.csv,GAP,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,7.98261
parsed-kron-20_0.1_0.0_0.6-2.csv,GraphBIG,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,93.48182
parsed-kron-20_0.1_0.0_0.6-2.csv,GraphMat,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,25.37551154
parsed-kron-20_0.1_0.0_0.6-2.csv,PowerGraph,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,46.44534
parsed-kron-20_0.1_0.0_0.7-2.csv,GAP,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,7.67028
parsed-kron-20_0.1_0.0_0.7-2.csv,GraphBIG,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,96.4692
parsed-kron-20_0.1_0.0_0.7-2.csv,GraphMat,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,25.47822692
parsed-kron-20_0.1_0.0_0.7-2.csv,PowerGraph,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,46.24018
parsed-kron-20_0.1_0.1_0.0-2.csv,GAP,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,7.83405
parsed-kron-20_0.1_0.1_0.0-2.csv,GraphBIG,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,93.9751
parsed-kron-20_0.1_0.1_0.0-2.csv,GraphMat,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,25.28027308
parsed-kron-20_0.1_0.1_0.0-2.csv,PowerGraph,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,46.48886
parsed-kron-20_0.1_0.1_0.1-2.csv,GAP,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,7.32178
parsed-kron-20_0.1_0.1_0.1-2.csv,GraphBIG,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,94.44066
parsed-kron-20_0.1_0.1_0.1-2.csv,GraphMat,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,25.15623462
parsed-kron-20_0.1_0.1_0.1-2.csv,PowerGraph,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,45.1507
parsed-kron-20_0.1_0.1_0.2-2.csv,GAP,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,7.81561
parsed-kron-20_0.1_0.1_0.2-2.csv,GraphBIG,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,96.48268
parsed-kron-20_0.1_0.1_0.2-2.csv,GraphMat,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,25.99272692
parsed-kron-20_0.1_0.1_0.2-2.csv,PowerGraph,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,45.70794
parsed-kron-20_0.1_0.1_0.3-2.csv,GAP,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,7.90869
parsed-kron-20_0.1_0.1_0.3-2.csv,GraphBIG,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,92.15462
parsed-kron-20_0.1_0.1_0.3-2.csv,GraphMat,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,25.22820385
parsed-kron-20_0.1_0.1_0.3-2.csv,PowerGraph,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,45.92294
parsed-kron-20_0.1_0.1_0.4-2.csv,GAP,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,7.69567
parsed-kron-20_0.1_0.1_0.4-2.csv,GraphBIG,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,95.09128
parsed-kron-20_0.1_0.1_0.4-2.csv,GraphMat,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,25.40835769
parsed-kron-20_0.1_0.1_0.4-2.csv,PowerGraph,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,46.08038
parsed-kron-20_0.1_0.1_0.5-2.csv,GAP,TC,1048576,16777216,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9236
parsed-kron-20_0.1_0.1_0.5-2.csv,GraphBIG,TC,1048576,16777216,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.44628
parsed-kron-20_0.1_0.1_0.5-2.csv,GraphMat,TC,1048576,16777216,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2278619
parsed-kron-20_0.1_0.1_0.5-2.csv,PowerGraph,TC,1048576,16777216,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.8077
parsed-kron-20_0.1_0.2_0.0-2.csv,GAP,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,8.46626
parsed-kron-20_0.1_0.2_0.0-2.csv,GraphBIG,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,95.43458
parsed-kron-20_0.1_0.2_0.0-2.csv,GraphMat,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,26.07264231
parsed-kron-20_0.1_0.2_0.0-2.csv,PowerGraph,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,46.75286
parsed-kron-20_0.1_0.2_0.1-2.csv,GAP,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,7.69427
parsed-kron-20_0.1_0.2_0.1-2.csv,GraphBIG,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,91.12588
parsed-kron-20_0.1_0.2_0.1-2.csv,GraphMat,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,25.74642857
parsed-kron-20_0.1_0.2_0.1-2.csv,PowerGraph,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,46.06332
parsed-kron-20_0.1_0.2_0.2-2.csv,GAP,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,7.69896
parsed-kron-20_0.1_0.2_0.2-2.csv,GraphBIG,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,93.75052
parsed-kron-20_0.1_0.2_0.2-2.csv,GraphMat,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,25.91542381
parsed-kron-20_0.1_0.2_0.2-2.csv,PowerGraph,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,48.07432
parsed-kron-20_0.2_0.0_0.0-2.csv,GAP,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,8.31452
parsed-kron-20_0.2_0.0_0.0-2.csv,GraphBIG,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,93.8665
parsed-kron-20_0.2_0.0_0.0-2.csv,GraphMat,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,25.6235
parsed-kron-20_0.2_0.0_0.0-2.csv,PowerGraph,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,46.25402
parsed-kron-20_0.2_0.0_0.1-2.csv,GAP,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,7.93835
parsed-kron-20_0.2_0.0_0.1-2.csv,GraphBIG,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,92.2764
parsed-kron-20_0.2_0.0_0.1-2.csv,GraphMat,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,26.35164
parsed-kron-20_0.2_0.0_0.1-2.csv,PowerGraph,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,47.3902
parsed-kron-20_0.2_0.0_0.2-2.csv,GAP,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,8.25702
parsed-kron-20_0.2_0.0_0.2-2.csv,GraphBIG,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,93.20026
parsed-kron-20_0.2_0.0_0.2-2.csv,GraphMat,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,25.60733846
parsed-kron-20_0.2_0.0_0.2-2.csv,PowerGraph,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,47.3826
parsed-kron-20_0.2_0.0_0.3-2.csv,GAP,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,8.05813
parsed-kron-20_0.2_0.0_0.3-2.csv,GraphBIG,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,94.58804
parsed-kron-20_0.2_0.0_0.3-2.csv,GraphMat,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,26.64024231
parsed-kron-20_0.2_0.0_0.3-2.csv,PowerGraph,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,48.38764
parsed-kron-20_0.2_0.0_0.4-2.csv,GAP,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,7.56321
parsed-kron-20_0.2_0.0_0.4-2.csv,GraphBIG,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,91.80724
parsed-kron-20_0.2_0.0_0.4-2.csv,GraphMat,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,25.24642692
parsed-kron-20_0.2_0.0_0.4-2.csv,PowerGraph,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,47.76822
parsed-kron-20_0.2_0.0_0.5-2.csv,GAP,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,7.59421
parsed-kron-20_0.2_0.0_0.5-2.csv,GraphMat,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,25.92405714
parsed-kron-20_0.2_0.0_0.6-2.csv,GAP,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,7.7468
parsed-kron-20_0.2_0.0_0.6-2.csv,GraphBIG,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,91.78632
parsed-kron-20_0.2_0.0_0.6-2.csv,GraphMat,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,25.94073462
parsed-kron-20_0.2_0.0_0.6-2.csv,PowerGraph,TC,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,46.40902
