package,algorithm,nvertices,nedges,nthreads,Nodes.in.largest.WCC,Edges.in.largest.WCC,Nodes.in.largest.SCC,Edges.in.largest.SCC,Average.clustering.coefficient,Number.of.triangles,Fraction.of.closed.triangles,Diameter..longest.shortest.path.,X90.percentile.effective.diameter,runtime
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.6209978
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.234091
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.409375
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.553
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.224226
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.6202724
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.234881
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.390625
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5556
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.223958
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.620379412
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.233968
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.334375
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5522
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.222898
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.62120602
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2344036
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.440625
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5608
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.228772
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.621057449
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2356034
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.3125
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5576
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.223654
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.62022384
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2341104
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.3375
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5526
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.221246
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.61808106
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.234597
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.421875
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5588
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.217728
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.619352391
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.234463
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.384375
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.552
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.224486
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.619537572
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2354826
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.325
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.553
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.22382
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.623600161
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.233992
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.34375
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5596
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.221786
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.623051972
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2346098
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.36875
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5454
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.232338
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.625006783
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.234115
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.403125
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5514
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.23519
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.622494992
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2352528
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.378125
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5522
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.234902
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.620934029
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2356762
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.36875
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5496
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.223914
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.623725532
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2345094
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.434375
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5682
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.22489
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.646253801
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.234105
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.39375
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5494
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.224878
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.623871229
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2325582
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.453125
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5492
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.225424
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.621641752
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2343666
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.44375
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5638
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.225246
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.616007572
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2335278
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.3625
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.552
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.219638
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.74211982
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2314802
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.390625
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5492
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.220052
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.619999152
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2361602
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.384375
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5708
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.223518
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.71035064
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2350524
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.365625
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5572
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.225396
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.60169006
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2354052
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.365625
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5544
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.267306
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.640674051
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2761852
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.346875
Galois,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.5514
GAP,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2237
GraphBIG,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.620491132
GraphMat,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2336572
PowerGraph,SSSP,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.44375
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.425
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.216774
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.849681325
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1433576
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.29375
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.41594
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4296
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2379
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.807655002
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1598342
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.36875
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4138
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.215924
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.818190946
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1352256
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.284375
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4244
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.23481
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.778397975
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1618072
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.271875
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.41878
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4294
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.235608
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.846380391
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1419292
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.35625
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4288
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.218472
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.873268006
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1355228
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.346875
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4318
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.20717
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.757917205
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1461738
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.35
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4266
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.204032
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.807187806
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1377938
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.353125
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4288
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.215174
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.878558365
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1336146
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.384375
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.419
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.264944
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.856207826
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1472388
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.359375
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.419
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.234126
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.709390821
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1394718
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.375
Galois,SSSP,1048576,16777216,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4206
GAP,SSSP,1048576,16777216,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.246802
GraphBIG,SSSP,1048576,16777216,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.818545174
GraphMat,SSSP,1048576,16777216,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135035
PowerGraph,SSSP,1048576,16777216,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3125
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4164
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.22918
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.76831399
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1369008
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.503125
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4224
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.2222
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.49463513
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1369156
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.403125
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4204
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.234118
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.835297569
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1515628
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.3875
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4216
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.201826
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.835022221
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1373226
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.43125
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4178
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.212808
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.623808607
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.151164
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.38125
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4156
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.216166
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.835985976
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1504074
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.365625
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4282
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.239778
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.735565586
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.159351
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.340625
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4248
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.218864
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.814253414
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.167651
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.375
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.85387
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.41
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.228934
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.834243135
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.133271
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.44375
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4286
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.23058
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.806697399
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1379892
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.384375
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4216
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.219876
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.702943588
