package,algorithm,nvertices,nedges,nthreads,Nodes.in.largest.WCC,Edges.in.largest.WCC,Nodes.in.largest.SCC,Edges.in.largest.SCC,Average.clustering.coefficient,Number.of.triangles,Fraction.of.closed.triangles,Diameter..longest.shortest.path.,X90.percentile.effective.diameter,runtime
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,167.0688
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,12.9283
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,65.28125
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1048
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,1.74261
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,202.6448
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,13.19462
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,65.925
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.117
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.3645
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,217.2228
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,14.01144
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,66.590625
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1204
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,1.946038
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,159.5192
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,12.4397
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,66.0625
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1218
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.066408
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,183.1298
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,12.58084
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,64.79375
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1212
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,1.884794
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,210.3208
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,13.81222
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,65.521875
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1362
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.224576
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,189.0862
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,12.8101
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,66.178125
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1094
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,1.990626
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,212.9384
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,12.81406
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,65.58125
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.119
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.192316
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,205.2696
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,12.36144
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,66.43125
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.154
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.211534
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,198.3598
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,12.60964
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,66.1625
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1948
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,1.889718
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,191.6592
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,12.38102
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,65.590625
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1458
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.069274
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,190.6942
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,13.3608
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,65.29375
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1444
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,1.937796
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,187.3776
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,12.79686
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,65.771875
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1632
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,1.753676
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,199.1262
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,12.28352
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,65.715625
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.3288
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,1.869586
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,197.7402
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,12.0961
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,66.875
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1164
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.187222
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,134.3502
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,12.50438
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,66.14375
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.0952
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.16292
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,176.8934
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,13.20986
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,65.965625
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1156
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,1.752464
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,195.739
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,12.45166
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,66.4
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1186
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,1.935596
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,194.6696
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,13.28416
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,66.434375
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1028
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.106988
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,179.0864
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,14.2388
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,66.06875
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1022
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,1.754606
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,165.0366
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,13.00232
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,65.71875
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.185
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.123364
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,147.6094
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,13.56638
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,65.859375
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1266
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,1.956978
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,190.8564
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,12.91402
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,66.99375
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1092
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,1.977122
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,196.089
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,12.40652
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,65.384375
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.159
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.042508
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,220.7214
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,13.11256
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,66.55
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1326
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,1.886408
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,148.5244
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,12.69936
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,66.596875
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.115
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,1.751534
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,199.244
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,13.11464
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,66.203125
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.0986
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,1.895834
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,206.6024
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,12.82728
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,65.621875
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.128
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.16968
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,188.8512
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,12.22574
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,66.65
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1658
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,1.818724
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,183.089
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,13.12416
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,66.540625
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1272
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,1.851394
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,197.7384
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,13.66636
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,66.903125
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1212
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,1.9799
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,212.7904
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,13.87516
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,66.678125
