Unnamed: 0,dataset,package,algorithm,nvertices,nedges,nthreads,Nodes.in.largest.WCC,Edges.in.largest.WCC,Nodes.in.largest.SCC,Edges.in.largest.SCC,Average.clustering.coefficient,Number.of.triangles,Fraction.of.closed.triangles,Diameter..longest.shortest.path.,X90.percentile.effective.diameter,runtime
1647,parsed-kron-20_0.4_0.1_0.0-1.csv,GAP,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,3.305928
1648,parsed-kron-20_0.4_0.1_0.0-1.csv,GraphBIG,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,149.7064
1649,parsed-kron-20_0.4_0.1_0.0-1.csv,GraphMat,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,22.4487
1650,parsed-kron-20_0.4_0.1_0.0-1.csv,PowerGraph,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,65.85625
1665,parsed-kron-20_0.4_0.1_0.1-1.csv,Galois,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1124
1666,parsed-kron-20_0.4_0.1_0.1-1.csv,GAP,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,2.84019
1667,parsed-kron-20_0.4_0.1_0.1-1.csv,GraphBIG,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,148.886
1668,parsed-kron-20_0.4_0.1_0.1-1.csv,GraphMat,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,22.62602
1669,parsed-kron-20_0.4_0.1_0.1-1.csv,PowerGraph,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,65.853125
1684,parsed-kron-20_0.4_0.1_0.2-1.csv,Galois,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.154
1685,parsed-kron-20_0.4_0.1_0.2-1.csv,GAP,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,2.78932
1686,parsed-kron-20_0.4_0.1_0.2-1.csv,GraphBIG,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,147.296
1687,parsed-kron-20_0.4_0.1_0.2-1.csv,GraphMat,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,22.77896
1688,parsed-kron-20_0.4_0.1_0.2-1.csv,PowerGraph,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,67.171875
1703,parsed-kron-20_0.5_0.0_0.0-1.csv,Galois,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1764
1704,parsed-kron-20_0.5_0.0_0.0-1.csv,GAP,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,3.242768
1705,parsed-kron-20_0.5_0.0_0.0-1.csv,GraphBIG,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,149.1258
1706,parsed-kron-20_0.5_0.0_0.0-1.csv,GraphMat,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,26.0805
1707,parsed-kron-20_0.5_0.0_0.0-1.csv,PowerGraph,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,67.115625
1722,parsed-kron-20_0.5_0.0_0.1-1.csv,Galois,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.0948
1723,parsed-kron-20_0.5_0.0_0.1-1.csv,GAP,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,2.897862
1724,parsed-kron-20_0.5_0.0_0.1-1.csv,GraphBIG,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,159.0184
1725,parsed-kron-20_0.5_0.0_0.1-1.csv,GraphMat,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,24.01752
1726,parsed-kron-20_0.5_0.0_0.1-1.csv,PowerGraph,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,65.8
1741,parsed-kron-20_0.5_0.0_0.2-1.csv,Galois,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1768
1742,parsed-kron-20_0.5_0.0_0.2-1.csv,GAP,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,3.229376
1743,parsed-kron-20_0.5_0.0_0.2-1.csv,GraphBIG,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,156.1102
1744,parsed-kron-20_0.5_0.0_0.2-1.csv,GraphMat,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,22.55702
1745,parsed-kron-20_0.5_0.0_0.2-1.csv,PowerGraph,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.05625
1760,parsed-kron-20_0.5_0.0_0.3-1.csv,Galois,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1272
1761,parsed-kron-20_0.5_0.0_0.3-1.csv,GAP,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,3.240492
1762,parsed-kron-20_0.5_0.0_0.3-1.csv,GraphBIG,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,152.1464
1763,parsed-kron-20_0.5_0.0_0.3-1.csv,GraphMat,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,22.47658
1764,parsed-kron-20_0.5_0.0_0.3-1.csv,PowerGraph,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,65.865625
1779,parsed-kron-20_0.5_0.1_0.0-1.csv,Galois,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1254
1780,parsed-kron-20_0.5_0.1_0.0-1.csv,GAP,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,2.790368
1781,parsed-kron-20_0.5_0.1_0.0-1.csv,GraphBIG,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,149.3536
1782,parsed-kron-20_0.5_0.1_0.0-1.csv,GraphMat,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,24.06076
1783,parsed-kron-20_0.5_0.1_0.0-1.csv,PowerGraph,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.8375
1798,parsed-kron-20_0.5_0.1_0.1-1.csv,Galois,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1028
1799,parsed-kron-20_0.5_0.1_0.1-1.csv,GAP,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,2.892648
1800,parsed-kron-20_0.5_0.1_0.1-1.csv,GraphBIG,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,157.3442
1801,parsed-kron-20_0.5_0.1_0.1-1.csv,GraphMat,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,23.0079
1802,parsed-kron-20_0.5_0.1_0.1-1.csv,PowerGraph,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,67.321875
1817,parsed-kron-20_0.6_0.0_0.0-1.csv,Galois,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1326
1818,parsed-kron-20_0.6_0.0_0.0-1.csv,GAP,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,3.045672
1819,parsed-kron-20_0.6_0.0_0.0-1.csv,GraphBIG,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,164.504
1820,parsed-kron-20_0.6_0.0_0.0-1.csv,GraphMat,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,22.63286
1821,parsed-kron-20_0.6_0.0_0.0-1.csv,PowerGraph,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,67.034375
1836,parsed-kron-20_0.6_0.0_0.1-1.csv,Galois,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.2102
1837,parsed-kron-20_0.6_0.0_0.1-1.csv,GAP,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,3.158372
1838,parsed-kron-20_0.6_0.0_0.1-1.csv,GraphBIG,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,141.2114
1839,parsed-kron-20_0.6_0.0_0.1-1.csv,GraphMat,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,24.94832
1840,parsed-kron-20_0.6_0.0_0.1-1.csv,PowerGraph,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.828125
1855,parsed-kron-20_0.6_0.0_0.2-1.csv,Galois,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1172
1856,parsed-kron-20_0.6_0.0_0.2-1.csv,GAP,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,3.220572
1857,parsed-kron-20_0.6_0.0_0.2-1.csv,GraphBIG,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,148.9152
1858,parsed-kron-20_0.6_0.0_0.2-1.csv,GraphMat,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,24.351
1859,parsed-kron-20_0.6_0.0_0.2-1.csv,PowerGraph,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.46875
1874,parsed-kron-20_0.6_0.1_0.0-1.csv,Galois,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.133
1875,parsed-kron-20_0.6_0.1_0.0-1.csv,GAP,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,3.342562
1876,parsed-kron-20_0.6_0.1_0.0-1.csv,GraphBIG,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,135.8674
1877,parsed-kron-20_0.6_0.1_0.0-1.csv,GraphMat,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,22.63632
1878,parsed-kron-20_0.6_0.1_0.0-1.csv,PowerGraph,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,67.159375
1893,parsed-kron-20_0.7_0.0_0.0-1.csv,Galois,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1158
1894,parsed-kron-20_0.7_0.0_0.0-1.csv,GAP,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,3.012102
1895,parsed-kron-20_0.7_0.0_0.0-1.csv,GraphBIG,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,146.7718
1896,parsed-kron-20_0.7_0.0_0.0-1.csv,GraphMat,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,22.61948
1897,parsed-kron-20_0.7_0.0_0.0-1.csv,PowerGraph,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,67.1375
1912,parsed-kron-20_0.7_0.0_0.1-1.csv,Galois,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.107
1913,parsed-kron-20_0.7_0.0_0.1-1.csv,GAP,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,2.791462
1914,parsed-kron-20_0.7_0.0_0.1-1.csv,GraphBIG,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,149.0656
1915,parsed-kron-20_0.7_0.0_0.1-1.csv,GraphMat,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,24.8613
1916,parsed-kron-20_0.7_0.0_0.1-1.csv,PowerGraph,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,65.921875
1931,parsed-kron-20_0.8_0.0_0.0-1.csv,Galois,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1592
1932,parsed-kron-20_0.8_0.0_0.0-1.csv,GAP,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,3.564882
1933,parsed-kron-20_0.8_0.0_0.0-1.csv,GraphBIG,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,151.5306
1934,parsed-kron-20_0.8_0.0_0.0-1.csv,GraphMat,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,23.8074
1935,parsed-kron-20_0.8_0.0_0.0-1.csv,PowerGraph,PageRank,1048576,16777216,1,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.865625
1950,parsed-kron-20_0.1_0.0_0.0-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1014
1951,parsed-kron-20_0.1_0.0_0.0-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,2.089466
1952,parsed-kron-20_0.1_0.0_0.0-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,179.5456
1953,parsed-kron-20_0.1_0.0_0.0-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.39602
1954,parsed-kron-20_0.1_0.0_0.0-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,64.903125
1974,parsed-kron-20_0.1_0.0_0.2-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1432
1975,parsed-kron-20_0.1_0.0_0.2-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,2.054528
1976,parsed-kron-20_0.1_0.0_0.2-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,197.8584
1977,parsed-kron-20_0.1_0.0_0.2-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.4701
1978,parsed-kron-20_0.1_0.0_0.2-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,64.2125
1993,parsed-kron-20_0.1_0.0_0.3-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1356
1994,parsed-kron-20_0.1_0.0_0.3-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,1.992324
1995,parsed-kron-20_0.1_0.0_0.3-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,187.5758
1996,parsed-kron-20_0.1_0.0_0.3-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.33904
1997,parsed-kron-20_0.1_0.0_0.3-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.115625
2012,parsed-kron-20_0.1_0.0_0.4-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1652
2013,parsed-kron-20_0.1_0.0_0.4-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,2.02046
2014,parsed-kron-20_0.1_0.0_0.4-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,193.7144
2015,parsed-kron-20_0.1_0.0_0.4-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.28488
2016,parsed-kron-20_0.1_0.0_0.4-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,65.021875
2036,parsed-kron-20_0.1_0.0_0.6-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1142
2037,parsed-kron-20_0.1_0.0_0.6-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,2.176516
2038,parsed-kron-20_0.1_0.0_0.6-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,160.6546
2039,parsed-kron-20_0.1_0.0_0.6-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.94902
2040,parsed-kron-20_0.1_0.0_0.6-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.809375
2055,parsed-kron-20_0.1_0.0_0.7-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1082
2056,parsed-kron-20_0.1_0.0_0.7-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,2.154926
2057,parsed-kron-20_0.1_0.0_0.7-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,201.2722
2058,parsed-kron-20_0.1_0.0_0.7-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,13.09826
2059,parsed-kron-20_0.1_0.0_0.7-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.6875
2074,parsed-kron-20_0.1_0.1_0.0-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1262
2075,parsed-kron-20_0.1_0.1_0.0-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,1.979568
2076,parsed-kron-20_0.1_0.1_0.0-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,189.6718
2077,parsed-kron-20_0.1_0.1_0.0-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.57186
2078,parsed-kron-20_0.1_0.1_0.0-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,65.996875
2093,parsed-kron-20_0.1_0.1_0.1-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1398
2094,parsed-kron-20_0.1_0.1_0.1-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,2.104292
2095,parsed-kron-20_0.1_0.1_0.1-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,177.932
2096,parsed-kron-20_0.1_0.1_0.1-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.50108
2097,parsed-kron-20_0.1_0.1_0.1-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,65.375
2112,parsed-kron-20_0.1_0.1_0.2-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1384
2113,parsed-kron-20_0.1_0.1_0.2-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,1.782108
2114,parsed-kron-20_0.1_0.1_0.2-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,190.9646
2115,parsed-kron-20_0.1_0.1_0.2-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.37448
2116,parsed-kron-20_0.1_0.1_0.2-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,64.921875
2131,parsed-kron-20_0.1_0.1_0.3-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1176
2132,parsed-kron-20_0.1_0.1_0.3-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,2.033948
2133,parsed-kron-20_0.1_0.1_0.3-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,188.0746
2134,parsed-kron-20_0.1_0.1_0.3-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.51454
2135,parsed-kron-20_0.1_0.1_0.3-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.859375
2150,parsed-kron-20_0.1_0.1_0.4-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.2312
2151,parsed-kron-20_0.1_0.1_0.4-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,2.009608
2152,parsed-kron-20_0.1_0.1_0.4-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,189.25
2153,parsed-kron-20_0.1_0.1_0.4-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.16926
2154,parsed-kron-20_0.1_0.1_0.4-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,65.515625
2169,parsed-kron-20_0.1_0.1_0.5-2.csv,Galois,PageRank,1048576,16777216,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1314
2170,parsed-kron-20_0.1_0.1_0.5-2.csv,GAP,PageRank,1048576,16777216,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.909874
2171,parsed-kron-20_0.1_0.1_0.5-2.csv,GraphBIG,PageRank,1048576,16777216,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.273
2172,parsed-kron-20_0.1_0.1_0.5-2.csv,GraphMat,PageRank,1048576,16777216,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.85806
2173,parsed-kron-20_0.1_0.1_0.5-2.csv,PowerGraph,PageRank,1048576,16777216,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.303125
2188,parsed-kron-20_0.1_0.2_0.0-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.0956
2189,parsed-kron-20_0.1_0.2_0.0-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,1.956114
2190,parsed-kron-20_0.1_0.2_0.0-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,202.3226
2191,parsed-kron-20_0.1_0.2_0.0-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,13.57702
2192,parsed-kron-20_0.1_0.2_0.0-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,65.790625
2207,parsed-kron-20_0.1_0.2_0.1-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.129
2208,parsed-kron-20_0.1_0.2_0.1-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,2.192628
2209,parsed-kron-20_0.1_0.2_0.1-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,161.9042
